,EventTemplate,Occurrences
0,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>), dockedStackBounds=Rect(<*>)",200
1,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>=<*>",199
2,setLightsOn(<*>),181
3,HBM brightnessIn =<*>,85
4,HBM brightnessOut =<*>,85
5,"Animating brightness: target=<*>, rate=<*>",85
6,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,81
7,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",69
8,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>",65
9,updateDimmedActivatedHideSensitive overlap:<*>,65
10,"Skipping, withExcluded: <*>, tr.intent:<*>",63
11,shouldBlockLocation running ...,37
12,shouldBlockLocation ret:<*>,37
13,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,37
14,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",33
15,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",33
16,suspendAutohide,23
17,cancelPeek: <*>,20
18,"cancelNotification,index:-<*>",20
19,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",19
20,Destroying surface Surface(name=<*>) called by <*>,19
21,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",18
22,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>"", ws=<*>, uid=<*>, pid=<*>",17
23,querySoundEffectsEnabled...,17
24,cancelAutohide,15
25,interceptKeyTq keycode=<*> interactive=<*> keyguardActive=<*> policyFlags=<*> down <*> canceled <*>,14
26,"interceptKeyBeforeQueueing: key <*> , result : <*>",14
27,"getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",14
28,"state.clipTopAmount:<*>, i:<*>",13
29,"updateNotificationShade: total=<*>, active=<*>",13
30,"cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =com.tencent.mobileqq,id =<*>",13
31,removeNotificationChildren,12
32,closeQs,12
33,isMusicActive...,12
34,"overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>",11
35,resumeSuspendedAutohide,10
36,playSoundEffect effectType: <*>,10
37,instantCollapse,9
38,getLastAudibleStreamVolume treamType: <*>,9
39,"acquire lock=..., flags=..., tag=..., name=..., ws=..., uid=..., pid=...",8
40,"animateCollapsePanels:flags=<*>, force=<*>, delayed=<*>, mExpandedVisible=<*>",8
41,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},8
42,"cancelNotificationWithTag pid <*>,uid = <*>,tag = <*>,pkg =<*>,id =<*>",7
43,"updateLightsLocked,mInCall =<*>,mScreenOn = <*>,ledNotification == <*>",6
44,"updateLightsLocked,turn off notificationLight",6
45,logNotificationVisibilityChanges runInThread start,6
46,onNotificationVisibilityChanged called,6
47,logNotificationVisibilityChanges runInThread over,6
48,The change in focus caused us to need to do a layout begin,6
49,The change in focus caused us to need to do a layout end,6
50,cleanUpApplicationRecord -- <*>,6
51,"cleanUpApplicationRecordLocked, pid: <*>, restart: <*>",6
52,"cleanUpApplicationRecordLocked, reset pid: <*>, euid: <*>",6
53,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=<*>,6
54,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=<*>,6
55,mVisiblity.getValue is <*>,5
56,getNeighboringCellInfo calling app is com.amap.android.ams,5
57,release:lock=...,5
58,"onInterceptTouchEvent MotionEvent { action=<*>, actionButton=<*>, id[<*>]={id[<*>]}, x[<*>]={x[<*>]}, y[<*>]={y[<*>]}, toolType[<*>]={toolType[<*>]}, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }, mBlockTouches=<*>",4
59,"Taking screenshot from Surface with crop:[<*>], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[<*>], rot:[<*>]",4
60,makeExpandedInvisible: mExpandedVisible=<*>,4
61,"ActivityManagerService,attachApplication,callingPid = <*>",4
62,mHeadsUpExistenceChangedRunnable,4
63,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},4
64,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",3
65,"rotationForOrientationLw(orient=<*>, last=<*>); user=<*> USER_ROTATION_LOCKED",3
66,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,3
67,registerCallback not in UI.,3
68,android.util.AndroidRuntimeException: Must execute in UI,3
69,"ActivityRecord info: ActivityInfo{$<*>}, euid: $<*>",3
70,"cancelNotification,index:<*>",3
71,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,3
72,"sending alarm Alarm{$<*> type $<*> when $<*> PendingIntent{$<*>: PendingIntentRecord{$<*> android broadcastIntent}}},repeatInterval = $<*>,listenerTag =$<*>",3
73,Received TIME_TICK alarm; rescheduling,3
74,scheduleTimeTickEvent triggerAtTime = <*>,3
75,received broadcast android.intent.action.TIME_TICK,3
76,handleTimeUpdate,3
77,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:<*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<*> com.android.server.wm.WindowState.destroyOrSaveSurface:<*> com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:<*> com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:<*> com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:<*> com.android.server.wm.WindowManagerSe,3
78,getRingerMode...,3
79,getAllCellInfo is blocked by permission manager . callingPackage = com.tencent.mobileqq,3
80,Skipping <*> -- going to hide,2
81,"Application requested orientation <*>, got rotation <*> which has compatible metrics",2
