,EventTemplate,Occurrences
0,{host} open through proxy {proxy} {protocol},820
1,"{host} close, {sent_size} bytes sent, {received_size} bytes received, lifetime {time}",286
2,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",642
3,{host} open through proxy {proxy} {proxy_type},2
4,{host} error : {message},30
5,{host} error : {error_message},5
6,{host}:{port} open through proxy {proxy} {protocol},134
7,"formi.baidu.com:843 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",1
8,"{host} close, {sent_size} bytes sent, {received_size} bytes ({received_size_kb} KB) received, lifetime {time}",1
9,"{host} error : {message} - Proxy server cannot establish a connection with the target, status code {status_code}",10
10,"{host}:{port} close, {sent_size} bytes sent, {received_size} bytes received, lifetime {time}",3
11,"{host}:{port} close, {sent_size} sent, {received_size} received, lifetime {time}",3
12,"{host}:80 close, {sent_size} sent, {received_size} received, lifetime {time}",3
13,"{host}:80 close, {sent_size} bytes sent, {received_size} bytes received, lifetime {time}",1
14,"{host}:443 close, {sent_size} sent, {received_size} received, lifetime {time}",7
15,223.167.104.147:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
16,mtalk.google.com:5228 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
17,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
18,awqiizxequsixgr:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
19,{host} error : Could not connect to proxy {proxy} - Could not resolve {proxy} error {error_code},1
20,c.baidu.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
21,s1.bdstatic.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,2
22,{host}:{port} {error_type} : {error_message},2
23,{host}:{port} {status} : {message} {proxy_host}:{proxy_port} - {proxy_message} {error_code},5
24,clients4.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
25,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
26,wpad:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
27,{host}:{port} {message},2
28,get.sogou.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
29,120.204.0.139:8080 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
30,"{host} error : {error_message} - Proxy server cannot establish a connection with the target, status code {status_code}",5
31,{host}:{port} error : {message},1
32,client.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,1
33,client-cf.dropbox.com:443 error : A connection request was canceled before the completion.,1
34,{host} error : Could not connect to proxy {proxy} - connection attempt failed with error {error_code},4
35,{host}:{port} {status} : {message} {proxy_host}:{proxy_port} - {proxy_message} with error {error_code},11
36,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,4
37,{host} error : {error_message} - connection attempt failed with error {error_code},1
38,"{host}:{port} error : {error_message} - Proxy server cannot establish a connection with the target, status code {status_code}",1
39,"{host}:443 close, {sent_size} bytes ({sent_kb} KB) sent, {received_size} bytes ({received_kb} KB) received, lifetime {time}",1
